a-hash,artist,related-all,r1,r2,r3,r4,r5
3667cec88779a299a2c52a8b518c7b33ab89c8c6cb6aabe936f626f3cd7e6c53,"Emilia Mitiku",
35464eb2e7b74ef31533737897ca8be600eae31f2fba530d48449cd2aabb0cb4,"Christer Sandelin",
42d62d27727de56517cc421db1b0da2d198e67aeee6c4da8ed62609535020aac,Streaplers,
f033a43be59ff68db36b6c544dcf43bfbd52746299714df6db596b3396ac43ac,"Whitney Houston",
dee818122a7fad30eb06d738f3e233480b178ef7f42b716424755149085aeac2,"Peter Jöback & Annika Norlin","Peter Jöback;Annika Norlin","Peter Jöback","Annika Norlin"
3dc2f6f808929f4760eb5c2b19b5817447b35fe3ca6d4604e03a7a3421a7611c,"Sheena Easton",
935de0348832f307c307dfe7ad165e74f5ecc5b34e017d5c4d13d517b8c32198,"Jens Ganman",
fe4c04068e35c289163d1945ff332308b124c232949ab2710ef5bef0f466e0ec,"Bon Jovi",
bf4ea3ffbaf7c93365f7ca30d4e25c2b3f00b7e92f6d0caafb45063f34f42813,"Fredrik Furu & Pauline","Fredrik Furu;Pauline","Fredrik Furu",Pauline
3d812eadfb7c160e20276bc4ff8d310b89e8e72c46791257d80b2fc9bec2e5be,Vikingarna,
3d9e7fce542e6ef9117ef05c2519a864306546eefdc9f21f1b529a55a0779830,"Stella & Streamline",Stella;Streamline,Stella,Streamline
9d2fb5a9283644880766225c85f64d290500ef668b376dcd8aa3f43194d57805,"Anna Järvinen",
fc83a09f57a2ced8872ca9894395f61b00ce216eabb17cd585da601694416552,Marmalade,
