a-hash,artist,related-all,r1,r2,r3,r4,r5
e00ca231a3b3c2f15e6dabc15d2633f198754ba16776319c25b8c8d0f12c7c89,Placebo,
2a3dcb42b9b1a351e81c12586ab8383a01f721dddc86c8a0c58402abd0289aef,"Melody Club",
190053de1436dd340ec546c6ea53339da8fc91c3b91164ac5a364fe6dce85e1a,"Jay-z & Alicia Keys","Jay-z;Alicia Keys",Jay-z,"Alicia Keys"
50f986969b8e509ab510ec70ec10a445a1cc2337eedd76a061aa2a6b69735da9,"Bad Religion",
d553c906db03509f0a0b0e5a35290c1db084e9940cea0cb5f15968521537f3d9,Tingsek,
c9685f8ff33039536cf64684911e1e30cb1e3cc2821b8b6963551cc4d95c191b,"Sjukstugan & Skizz",Sjukstugan;Skizz,Sjukstugan,Skizz
d9a6a3142dadd6dac6b6dab795d69d58284fe20747e443771eec5d9acde20688,Darin,
d401ccaa0129fe50de1501fc5f97663ac060384f2dc955d806f607ec0e734948,"Sahara Hotnights",
8874bf2388b13f92ffe01f535518b9bd9c4332a152e638fd05eb451a01f69c4b,"Robin Stjernberg",
a8c34f337095f50b08b9591d1e019568417db6b69a3d71f0f47d4dfb6c39dcef,"The Rasmus",
d5aa53a29d5b30bf5822784225924fac5900df13c1a95e44c1a93581b5e3e3e9,"La Roux",
e7532ef70d704aec8517cd8816abe22d0926e4fb0c148dade68870a21c8bc6b8,"Queens Of The Stone Age",
be41d8aaeead495fca5d6988897e925b204f3eba80df780be1560c5177da8818,"Foo Fighters",
bfd358aafea558264be9dd0fbf511408ae3cc1e5d0a2d8f54deb7c139ec6d19b,Laleh,
e623f7ecc15041ea2b4874c001b73d8925ecace71921db2742881bf896193315,"The Verve",
d06bea8b1f63c8e57e7da23ac54f0887818a5a3ec19f8143fee4130747a4c441,"Puff Daddy & Dirty Money","Puff Daddy;Dirty Money","Puff Daddy","Dirty Money"
2e86767cb0589f01cdf131f417ac7fcc6ea75e25c619c2b635bf3354eab34745,"Will.i.am & Justin Bieber","Will.i.am;Justin Bieber",Will.i.am,"Justin Bieber"
aabf9ffca0bf1481412827fe48b2a378557890fc703b5d597d3dbba50c1efe80,"Smash Mouth",
edf48baf9fe0c5618e8224db0f00bd059c9191cbc71fbcd8c1468fc2704d5386,Lucenzo,
254bcacf96dfd12ed22a41ca7fd927475b341b209c683810f55834d163d8cea6,Hoffmaestro,
5186a4895424824b062c3971842e053fc7d179bc6b65a38df744bbd2af2e7667,"Florence And The Machine",
e3f76e34b71535704fe12e6d7d64ee13dd5844e09fe5f5b1662731b5fe0e9c76,"Icona Pop",
4a1cee537ec0dba8273b30362c05b021717ecf221e75f7478896512d9a0133cf,"Kanye West & Lupe Fiasco","Kanye West;Lupe Fiasco","Kanye West","Lupe Fiasco"
dc62608e1bcf44f5e1d0cad169a50844a2330af0c02f1ef82eb94510b8c206a5,"Jessica Wolff",
10c2d630409d5a4b8132f21478f40a030b8aefb29ab1a541da6d884a0286a6dc,Adele,
810925bd00824c5f737814d24392d06960dbfef8c23649eb172fedea9953b41c,"Manu Chao",
cbf24fb9792373b8619a3d0b41de7b2a0f85ee1d93346786c300182fd0f775c3,"White Lies",
bc750a8438368cef7ba98e09d2c1dfaa346531a0ad11dfbd008f5c3c8c5387dc,"The Asteroids Galaxy Tour",
d74206c230ec66aaa14c25db8d3cd6b86b7e0fe1568b3dc6df6a799440adf967,Robyn,
ebe573a137fcb460fabd2a1187cce03dda23a5ff90e43cbf9ecd892b8602fa8f,Pulp,
29c359abf49fd175fc6a023281bdc8f6b1bde039ac692890240d895cfa7d718e,"Alina Devecerski",
37d20806f5567cd9c975953f834a4689c2ce73984958f4da82e376c71fd887c2,Petter,
77b70009dafc2663ae04e0387ef1ac0082f5a09ffcd3a80a5591693443e83177,"Volbeat & Pernille Rosendahl","Volbeat;Pernille Rosendahl",Volbeat,"Pernille Rosendahl"
fe4c04068e35c289163d1945ff332308b124c232949ab2710ef5bef0f466e0ec,"Bon Jovi",
cfe0747eb8136aa9c4b80b1e46ffc5ef98669536a7680140b0396543897d3519,"Tiger Bell",
0f44ff0e57441b8937e320bc33fbfad2bdb599053b3f2a09dd7a2708b780b917,Phoenix,
c03e03f7ed45b5ba0081fb69bf10844e157e52efc1d8533f27b2ee95162ca868,"John Me",
225bdf16948e3cd8be7cb02db793737aad92ce245b606c848586b7e4e10ee01b,"Adam Lambert",
318920fc85b0ecff80ebb807f0c789ce52430de2081f9b40098f43b667e716fb,Eminem,
d695f595f0b295cfcb6bfc75590ffa34b43ac8a92ee3b8d20c3411c41c99767d,"One Republic",
2afda86c849790e22cfffa5658cf160bd6541dac0cf1e7d2dbdd68b7318b2587,"Princess Superstar & Mason","Princess Superstar;Mason","Princess Superstar",Mason
96890d5ebd906b16c56b0543cd46cc32ca05301b26535005a04239b2134cc2ae,"The Ark",
b2de2d549e3253d20602dc84f835662468d3980802ab050eeaeabe63227edbea,"Syster Sol",
4f9ebca90d6b7fc0a61b48f51eb1fa7f991f6d44645f5ade3cb66fd1c2904b86,"Swedish House Mafia",
